epoch,train Loss,test Loss,training accuracy,test accuracy
0,2.3520798422603284,2.5243845214843748,14.541666666666666,15.89
1,2.2905335176112285,2.470133246527778,25.986666666666668,32.1
2,2.2115230030124464,2.3289991048177083,32.151666666666664,29.87
3,2.123058510990466,2.248295423719618,25.856666666666666,25.26
4,2.0724762811175843,2.1889539794921875,27.305,27.16
5,2.020430579233978,2.1636914605034723,28.85333333333333,28.78
6,1.9975695490432992,2.1907297905815972,29.716666666666665,30.41
7,1.9700034821073895,2.1231678873697915,31.606666666666666,34.18
8,1.9278269353317006,2.0500493028428814,34.01166666666666,37.25
9,1.881531469312765,2.0089544406467015,36.51,39.93
10,1.8321066832461594,1.9587419026692712,39.23166666666667,42.87
11,1.7794333371954456,1.90078466796875,42.12166666666667,45.08
12,1.7241690094511382,1.8395666910807291,44.935,48.11
13,1.66429219287937,1.7756973334418404,48.025,51.59
14,1.6003761648404398,1.7034192030164932,51.36,55.84
15,1.5313149703720872,1.626522705078125,55.025,59.77
16,1.4560559723417639,1.5433641357421874,58.735,63.05
17,1.3748462555448888,1.4501576063368058,61.968333333333334,65.45
18,1.2887301418498407,1.3537542317708333,64.59333333333333,67.78
19,1.201466366525424,1.259391167534722,66.95333333333333,69.14
20,1.1176578958802301,1.1737738918728295,68.77666666666667,70.06
21,1.0407826579465702,1.0990419243706595,70.025,70.8
22,0.9741624083438164,1.0370850558810765,70.98666666666666,71.08
23,0.916978498038599,0.9866197781032986,71.88833333333334,71.54
24,0.8665205419508075,0.9420214504665798,72.78666666666666,72.04
25,0.8279708810579974,0.8904856770833334,73.27,73.02
26,0.7976793895656781,0.8490225897894965,73.84666666666666,73.41
27,0.7723355899099574,0.7927651367187499,74.18833333333333,74.29
28,0.7531661997649627,0.7239995930989583,74.28,78.22
29,0.7323905091366526,0.7727157864040799,74.815,74.66
30,0.7247819586285089,0.6971676296657986,75.03,78.77
31,0.7118703840869969,0.7534934149848089,75.575,75.8
32,0.7049554277840309,0.6763356730143228,75.92166666666667,79.33
33,0.681210783360368,0.7400990397135416,76.78666666666666,76.45
34,0.6740495491674391,0.6532763129340277,77.09333333333333,80.2
35,0.6548596294855669,0.7347642211914062,77.91166666666666,77.07
36,0.6439454749155854,0.7138126017252604,78.42,77.37
37,0.6360713469941739,0.690285864935981,78.67833333333333,78.14
38,0.6164618054406117,0.6026436496310764,79.41833333333334,81.29
39,0.6150508898718882,0.6875531175401477,79.52166666666666,78.92
40,0.5995361560886191,0.6853004964192708,80.27,79.1
41,0.5900837169582562,0.6231324225531685,80.59666666666666,80.46
42,0.5764988274008539,0.5633182271321615,81.02666666666667,82.48
43,0.5741076851537672,0.5588194953070746,80.88833333333334,82.71
44,0.563146215406515,0.6145542365180122,81.62,80.81
45,0.5634460118180615,0.6328039516872831,81.59333333333333,81.62
46,0.5517403636867716,0.6203992140028212,82.205,81.64
47,0.5409371006852488,0.6402771742078992,82.64166666666667,80.84
48,0.5420232331874008,0.49235076226128477,82.46166666666667,84.3
49,0.5389969477249402,0.4903986104329427,82.44833333333334,84.84
50,0.5248954995365468,0.4813847690158421,82.99666666666667,84.8
51,0.5156493173372946,0.48539477539062503,83.37333333333333,84.63
52,0.5018071428719215,0.47367449612087675,84.045,84.96
53,0.5113177045401881,0.47025991482204854,83.74333333333334,86.13
54,0.5050362181582694,0.5671585015190972,83.99166666666666,84.2
55,0.4912208510576669,0.4869481268988715,84.57166666666667,86.31
56,0.48386235020524365,0.47040027872721357,84.92,85.88
57,0.49069647061622756,0.5290534871419271,84.64833333333333,85.34
58,0.4729699003575212,0.4337434658474393,85.26333333333334,87.72
59,0.4638822274935449,0.4189068756103515,85.58666666666667,87.7
60,0.4730915884244241,0.5099893120659722,85.44833333333334,85.56
61,0.4584926354359772,0.4248101603190104,85.885,88.07
62,0.44992237310894445,0.4198579016791449,86.25166666666667,88.22
63,0.447129656258276,0.41268200853135856,86.38333333333334,88.33
64,0.4390393097441076,0.40946422831217455,86.625,88.7
65,0.43489244674424,0.4168031870524089,86.895,88.66
66,0.43293970657607245,0.3817705518934462,87.03666666666666,89.16
67,0.4415508195262844,0.4715282626681858,86.74833333333333,86.9
68,0.4253973517983647,0.42949867248535156,87.30166666666666,88.0
69,0.42297093795517754,0.40980870056152346,87.43833333333333,88.41
70,0.41305569871805475,0.44497681511773,87.71833333333333,87.82
71,0.4146691211765094,0.4385681932237413,87.66,87.29
72,0.4260181502002781,0.3998410373263889,87.395,88.43
73,0.41231129481428763,0.39218666415744363,87.92833333333333,88.64
74,0.4064627328646386,0.3922101677788628,88.12666666666667,88.68
75,0.401541545803264,0.3855379519992404,88.295,88.92
76,0.39703342450675305,0.3810613674587674,88.455,89.02
77,0.39280972134864933,0.3761792619493273,88.60833333333333,89.17
78,0.3884809637554621,0.37222773403591575,88.78,89.34
