epoch,lr,train loss,train acc,test loss,test acc
0,0.5,2.3393661927203744,12.124,2.29634326818038,15.01
1,0.5,2.1496607089529234,23.36,1.994656514148323,30.19
2,0.5,1.9275420198635178,32.17,1.845742899544385,34.64
3,0.5,1.8178802120442292,35.686,1.7499049050467355,38.18
4,0.5,1.741889355133991,37.912,1.6905182283751818,39.66
5,0.5,1.6946903759119463,39.512,1.6653501792829863,41.41
6,0.5,1.6633162230861431,40.744,1.6440073324709523,42.57
7,0.5,1.6398091778463246,42.002,1.6268048432408546,43.32
8,0.5,1.6253861359187536,42.698,1.629701852798462,43.71
9,0.5,1.6071670590614786,43.63,1.6159721515616592,43.88
10,0.5,1.591094253014545,44.272,1.626839552606855,44.41
11,0.5,1.5834079469953264,44.88,1.635434900011335,44.49
12,0.5,1.5778850779241445,45.338,1.6619474522921505,44.6
13,0.5,1.5743660488907172,45.588,1.6293365809382225,45.23
14,0.5,1.5677482254651127,45.926,1.6339846168245589,45.28
15,0.5,1.5670235351640351,46.062,1.603086452094876,45.58
16,0.5,1.5608345294485286,46.348,1.6360245067246106,45.14
17,0.5,1.5624014966341915,46.756,1.6483477354049683,45.16
18,0.5,1.5636139913481109,46.672,1.6181012002789243,45.85
19,0.5,1.5610692622710247,46.942,1.6172917302773924,46.11
20,0.5,1.5566969647699473,47.192,1.5736879256306862,46.92
21,0.5,1.5491499146636651,47.302,1.5445454680189794,47.42
22,0.5,1.5495007257072293,47.242,1.5472030882932701,47.12
23,0.5,1.5550608537635024,47.188,1.5479588386963825,47.04
24,0.5,1.553434114066922,47.192,1.5451406045835845,47.34
25,0.5,1.5514762912477766,47.34,1.5489147439294932,47.35
26,0.5,1.5564497344347896,47.224,1.552169339997428,47.35
27,0.5,1.5523974262938207,47.322,1.5513831474343125,46.91
28,0.5,1.55192346232278,47.39,1.5473815640624689,47.2
29,0.5,1.5489991538378658,47.474,1.5434105128658062,47.27
30,0.5,1.5494417219745868,47.47,1.5414494008434063,47.39
31,0.5,1.5469138403328098,47.444,1.5462190010109726,47.04
32,0.5,1.5523184440573867,47.32,1.5511351264252955,46.98
33,0.5,1.5491295055467256,47.396,1.55937993769743,47.33
34,0.5,1.5511030007381827,47.398,1.5603826556886946,47.47
35,0.5,1.548346750590266,47.454,1.5561083871491102,47.32
36,0.5,1.549998867268465,47.428,1.5485178207864567,47.5
37,0.5,1.5463281115707086,47.474,1.5530856336866106,47.36
38,0.5,1.5477906514187247,47.478,1.5524291067707294,47.3
39,0.5,1.5431700847586807,47.652,1.5413763961013482,47.57
40,0.5,1.5508389083706602,47.506,1.5479095930955848,47.52
41,0.5,1.5425928344531936,47.62,1.5475361055257368,47.47
42,0.5,1.5470237439992476,47.728,1.5510161506886384,47.51
43,0.5,1.534984102054518,48.014,1.5433442957547245,47.59
44,0.5,1.549161748010285,47.672,1.5499059107838844,47.38
45,0.5,1.536478835709241,48.01,1.5458076997679107,47.52
46,0.5,1.54687301236756,47.712,1.5694945661389097,47.46
47,0.5,1.534310399269571,47.984,1.5416113819394792,47.7
48,0.5,1.5412952072766362,47.776,1.5563070165867707,47.57
49,0.5,1.5340713092258997,48.094,1.548748965166053,47.51
50,0.5,1.5310859388234663,48.084,1.5371640531384214,47.31
51,0.5,1.5446009903537983,47.554,1.5843267343482192,47.04
52,0.5,1.5325726976200027,47.908,1.5452304762236926,47.44
53,0.5,1.5479538635331758,47.48,1.534638789235329,47.17
54,0.5,1.5242793365400664,48.134,1.5250815542376772,47.81
55,0.5,1.5326693058013916,47.846,1.5986931007735583,45.25
56,0.5,1.5484706406690636,47.174,1.5894088307205512,46.82
57,0.5,1.5348448558729522,47.842,1.5506607829308023,46.83
58,0.5,1.5427410383613742,47.648,1.6000562103427187,46.79
59,0.5,1.5392715420041765,47.71,1.547999805333663,47.13
60,0.5,1.5248542853764124,48.044,1.548487444313205,46.78
61,0.5,1.5292002351916567,48.03,1.6718650691363277,43.66
62,0.5,1.5415136181578344,47.372,1.6856547861683124,43.36
63,0.5,1.5409953934805733,47.23,1.6884604278875857,42.96
64,0.5,1.5538656152024561,46.818,1.668792547011862,43.49
65,0.5,1.5474431976980092,47.088,1.6149285715453479,46.71
66,0.5,1.5370891994359541,47.524,1.5907085087834572,45.84
67,0.5,1.5419736711346372,47.364,1.5499207170642153,46.64
68,0.5,1.5325871608695205,47.748,1.542465363230024,47.01
69,0.5,1.5377631479380083,47.66,1.5564820255552019,46.78
70,0.5,1.5354309179344956,47.76,1.5853871545013116,46.02
71,0.5,1.531212855358513,47.946,1.6871008483731016,42.89
72,0.5,1.5370362194216982,47.82,1.8148490166177556,40.13
73,0.5,1.553819084654049,47.174,1.5156362445987002,48.37
74,0.5,1.5306594858364182,48.152,1.5594762490720164,47.65
75,0.5,1.5204994751482594,48.456,1.509831715603264,48.71
76,0.5,1.5106358747093045,48.814,1.6054717861876195,45.43
77,0.5,1.515096506293939,48.554,1.6002258500274347,45.22
78,0.5,1.529508926430527,47.908,1.4805372588488521,48.89
79,0.5,1.4956559745632871,49.0,1.6152251642577502,45.26
80,0.5,1.5295407309824107,47.996,1.489333700160591,49.44
81,0.5,1.5154354304683453,48.564,1.524238875934056,48.83
82,0.5,1.5191449170209923,48.732,1.521726875889058,48.91
83,0.5,1.5115394957211552,48.682,1.5036194275836556,48.79
84,0.5,1.5107562298677406,48.778,1.5151519142851537,48.21
85,0.5,1.516055136310811,48.556,1.5450136004662027,46.95
86,0.5,1.524392964888592,48.314,1.64251594884055,44.51
87,0.5,1.5151680999872637,48.392,1.48064970240301,48.91
88,0.5,1.5024555045731214,48.872,1.51779812939313,47.87
89,0.5,1.5050857553676682,48.704,1.5264169342663823,47.62
90,0.5,1.5291239558434,48.154,1.5062803030014038,49.06
91,0.5,1.50817600561648,48.778,1.5573686799224542,46.8
92,0.5,1.525597798581026,48.21,1.6059160378514503,45.3
93,0.5,1.5239305739500084,48.278,1.5111087098413585,48.39
94,0.5,1.5097079739278676,48.678,1.6313223863134578,44.75
95,0.5,1.5226139608694582,48.238,1.5524424363155753,48.25
96,0.5,1.5083726352574873,48.834,1.6238378018749005,45.12
97,0.5,1.5202029627196643,48.344,1.5435963674467437,48.27
98,0.5,1.5121224218485307,48.636,1.6266364832313693,44.87
99,0.5,1.5175549619051876,48.548,1.5043029225602442,49.04
100,0.5,1.5115700862845596,48.756,1.6085113700555296,45.57
101,0.5,1.5136540568604762,48.612,1.502808115920242,48.79
102,0.5,1.5125764875995868,48.872,1.5990760204743366,45.5
103,0.5,1.5262781478920762,48.348,1.5933617888664713,45.32
104,0.5,1.5206865534490468,48.288,1.594635849096337,45.83
105,0.5,1.5284546540707957,48.396,1.5569566171996447,46.67
106,0.5,1.5080376401239513,49.054,1.624867093806364,44.53
107,0.5,1.5090189247715229,48.958,1.660308679755853,44.03
108,0.5,1.5083669959282389,48.916,1.5675621227342256,46.76
109,0.5,1.5087088249167617,49.036,1.5061427719739018,48.24
110,0.5,1.5172166191801733,48.716,1.5352626041490205,47.94
111,0.5,1.5151588138268919,48.878,1.55514445840096,46.96
112,0.5,1.5042368124942391,48.786,1.491450282992149,49.04
113,0.5,1.509296862446532,48.874,1.496460221251663,48.55
114,0.5,1.5382538717620227,48.144,1.6948589475787417,42.8
115,0.5,1.5410265727918975,47.794,1.6104743553667653,45.06
116,0.5,1.523176178640249,48.424,1.5111239734961062,47.73
117,0.5,1.5097467339768702,48.908,1.5655032809899778,46.82
118,0.5,1.5112107700231123,48.952,1.6063411406108312,45.71
119,0.5,1.5249522413526262,48.444,1.4790429728371757,49.33
120,0.1,1.4326530840932106,50.99,1.4520888888106054,49.66
121,0.1,1.4284199330271508,51.178,1.457238929612296,49.63
122,0.1,1.429373441910257,51.318,1.460730832450244,49.76
123,0.1,1.4308645044054304,51.412,1.4643633584586941,49.64
124,0.1,1.4322072656787173,51.374,1.4666055562544842,49.67
125,0.1,1.4330770750435031,51.36,1.4676688131020994,49.66
126,0.1,1.433760718423493,51.376,1.4676559117375587,49.73
127,0.1,1.4343794997857542,51.382,1.4668663058962141,49.79
128,0.1,1.4343241136901232,51.402,1.4656389221853139,49.76
129,0.1,1.434553978394489,51.404,1.4648754207455381,49.8
130,0.1,1.435025419507708,51.478,1.4647920156011776,49.79
131,0.1,1.4353802033833094,51.45,1.463359961704332,49.9
132,0.1,1.4355297039966195,51.438,1.4625659475521164,50.01
133,0.1,1.4359873898175297,51.37,1.462721394032848,49.98
134,0.1,1.4365411607586607,51.394,1.462547895859699,49.88
135,0.1,1.4371926492574263,51.42,1.462522022578181,49.95
136,0.1,1.437503067814574,51.326,1.4627452675177126,49.88
137,0.1,1.4380123809892305,51.342,1.4631497665327422,49.85
138,0.1,1.4383979743840742,51.314,1.4631183342057832,49.79
139,0.1,1.4390328927915923,51.282,1.4629052512499752,49.84
140,0.1,1.439570952434929,51.272,1.4631709882191248,49.72
141,0.1,1.4403308824617036,51.266,1.4633839373685875,49.7
142,0.1,1.4407891862246456,51.222,1.4637993671456162,49.73
143,0.1,1.4413796030745214,51.192,1.463889226621511,49.65
144,0.1,1.4418344059768988,51.144,1.4637429762859733,49.66
145,0.1,1.4423447896023185,51.098,1.464289193250695,49.58
146,0.1,1.4428218822089993,51.078,1.4649135117628136,49.52
147,0.1,1.4433611753035565,51.088,1.4653658818225472,49.5
148,0.1,1.4440158921845105,51.04,1.4657889385612644,49.51
149,0.1,1.4444399293588133,51.024,1.465899642632932,49.58
150,0.1,1.4450171504701887,51.004,1.4667153723385868,49.6
151,0.1,1.445668755745401,50.94,1.466693948726265,49.52
152,0.1,1.4458589918759404,50.956,1.467183144725099,49.49
153,0.1,1.4464221195298799,50.88,1.4674517475828832,49.45
154,0.1,1.4469002096020445,50.854,1.4675281461404295,49.49
155,0.1,1.44739538796094,50.826,1.4677127259118217,49.47
156,0.1,1.4476849302953603,50.832,1.4680674124737174,49.43
157,0.1,1.4482295294197238,50.88,1.4682301185568984,49.51
158,0.1,1.4485559658128389,50.868,1.4685304967724546,49.43
159,0.1,1.4488452113404566,50.85,1.4685335670198714,49.46
160,0.1,1.4490560001256514,50.82,1.4687290726875772,49.51
161,0.1,1.4496836637964055,50.792,1.4692672734357872,49.47
162,0.1,1.4498472627328367,50.76,1.4695147178610977,49.55
163,0.1,1.4501284312228768,50.758,1.4696726434084835,49.66
164,0.1,1.4505367911591822,50.736,1.470052390682454,49.67
165,0.1,1.4508698278543901,50.706,1.4704838626238765,49.62
166,0.1,1.4514384975238723,50.716,1.470738418248235,49.69
167,0.1,1.4516627156004613,50.656,1.4713299371758286,49.61
168,0.1,1.452137978709474,50.654,1.4716630711847423,49.65
169,0.1,1.4523395202597793,50.63,1.4717572538220152,49.63
170,0.1,1.452567725765462,50.59,1.4724531976544126,49.63
171,0.1,1.453050136566162,50.56,1.4731330895910457,49.62
172,0.1,1.4534638682190253,50.574,1.4737019660521526,49.62
173,0.1,1.4537412244446424,50.588,1.4741230789495974,49.63
174,0.1,1.4540796401549358,50.544,1.4744721456449859,49.67
175,0.1,1.4543774955126705,50.54,1.4750429562159948,49.65
176,0.1,1.4549221311296736,50.502,1.475568829750528,49.66
177,0.1,1.4551029326964398,50.502,1.4761085802195024,49.6
178,0.1,1.455440229299117,50.478,1.476747257368905,49.56
179,0.1,1.4554288703568128,50.496,1.477055892652395,49.52
180,0.1,1.4555639709745134,50.478,1.4771215964336784,49.44
181,0.1,1.4555967024394445,50.48,1.4773606694474513,49.4
182,0.1,1.4556645811820517,50.432,1.478010776091595,49.39
183,0.1,1.4558300704372173,50.414,1.4775942782966458,49.44
184,0.1,1.4560192677439476,50.382,1.4780858682126414,49.32
185,0.1,1.456206489582451,50.412,1.4784660752938719,49.3
186,0.1,1.4561078986343072,50.376,1.478244231671703,49.3
187,0.1,1.456198086543959,50.402,1.4785654861099866,49.3
188,0.1,1.456206236566816,50.392,1.4783199514661516,49.23
189,0.1,1.4560081277574812,50.44,1.4783615555082048,49.21
190,0.1,1.4562941449029105,50.438,1.4781261536539818,49.14
191,0.1,1.4564642200664597,50.44,1.4782672877214393,49.12
192,0.1,1.4563644175626793,50.462,1.4789281596942825,49.13
193,0.1,1.4565365168513085,50.47,1.4793774741036552,49.14
194,0.1,1.456469363095809,50.466,1.479389020374843,49.17
195,0.1,1.4565603392464774,50.442,1.4794351689669551,49.18
196,0.1,1.4565400542045126,50.428,1.479966976204697,49.16
197,0.1,1.4564872371907136,50.46,1.479864840604821,49.15
198,0.1,1.4566168736438363,50.43,1.4804252751019535,49.05
199,0.1,1.456730570111956,50.426,1.4802515652714943,49.13
200,0.1,1.4567154962189344,50.422,1.480532955150215,49.18
201,0.1,1.456711051415424,50.44,1.4808218625127052,49.19
202,0.1,1.4568272220845124,50.458,1.4806733593648793,49.24
203,0.1,1.4567164669231492,50.414,1.4803719690867834,49.3
204,0.1,1.4564637189008751,50.468,1.480902649918381,49.22
205,0.1,1.4566805849269944,50.432,1.4808868242769826,49.16
206,0.1,1.4566804073294815,50.418,1.4808458162813771,49.12
207,0.1,1.4568342724624945,50.428,1.4807285946242663,49.21
208,0.1,1.4569837949713882,50.41,1.4808945023283666,49.24
209,0.1,1.4571226567638165,50.43,1.481123379298619,49.21
210,0.1,1.4570246740263335,50.432,1.4808649603201418,49.19
211,0.1,1.4569683585848128,50.448,1.4810955329817168,49.18
212,0.1,1.4569679717628323,50.456,1.4812838690621513,49.2
213,0.1,1.4569891788521592,50.452,1.4816508171509724,49.1
214,0.1,1.4570612493826418,50.482,1.4813389048284413,49.16
215,0.1,1.4569606075481492,50.48,1.4814241224405718,49.22
216,0.1,1.4568344524928503,50.506,1.4813022759495948,49.26
217,0.1,1.4568467286168312,50.54,1.481528374613548,49.11
218,0.1,1.4568819878052692,50.528,1.4816349331213503,49.11
219,0.1,1.456934123623128,50.488,1.4814251904584923,49.14
220,0.1,1.457041742850323,50.486,1.481736852198231,49.15
221,0.1,1.4570284400667464,50.448,1.4814960348362824,49.13
222,0.1,1.4569518906729562,50.478,1.4820857972514874,49.05
223,0.1,1.4572682988886931,50.442,1.4820104740103897,49.08
224,0.1,1.457386530175501,50.43,1.4821469954081945,49.09
225,0.1,1.4573082534634336,50.44,1.4821528342305397,49.13
226,0.1,1.4572952109940198,50.444,1.482223308816248,49.1
227,0.1,1.4572485320422115,50.442,1.4820040318430687,49.11
228,0.1,1.4570970413636188,50.442,1.4825263655915553,49.05
229,0.1,1.45712576107103,50.452,1.482312375185441,49.04
230,0.1,1.4572471501875897,50.472,1.4821100283642203,49.04
231,0.1,1.4572903282788334,50.468,1.4821910274272063,48.92
232,0.1,1.4572831027361812,50.532,1.4824943299196205,48.89
233,0.1,1.4573934808069346,50.52,1.4823398638744743,48.97
234,0.1,1.457465716770717,50.54,1.4824284704364077,48.88
235,0.1,1.4577087869449539,50.504,1.4826365928260647,48.92
236,0.1,1.4577799500251303,50.52,1.4817555193998375,48.97
237,0.1,1.4578268625298325,50.494,1.4818284292610324,48.93
238,0.1,1.4577593170866674,50.48,1.4812645960827262,48.98
239,0.1,1.4576836897402394,50.498,1.481396198272705,49.11
240,0.02,1.4509471971161512,50.666,1.4766213674934543,49.16
241,0.02,1.4485089049047353,50.816,1.4763392696575242,49.06
242,0.02,1.4483440554871851,50.812,1.4763678774541737,49.02
243,0.02,1.4482671387341557,50.82,1.47645234575077,48.95
244,0.02,1.44823757726319,50.802,1.4766875992015915,48.98
245,0.02,1.4482705374153293,50.794,1.47678508077349,48.97
246,0.02,1.4482318625158193,50.806,1.4768771079121803,48.96
247,0.02,1.4482285392527678,50.792,1.47695791721344,48.95
248,0.02,1.4481637648173742,50.778,1.476843709848365,48.94
249,0.02,1.4481358163210811,50.764,1.4769805961725664,48.95
250,0.02,1.4481800283704485,50.762,1.4770723386686675,48.95
251,0.02,1.4481134511986558,50.766,1.4770045061500705,48.93
252,0.02,1.4480742678350331,50.77,1.4770207307776626,48.93
253,0.02,1.4480383031222286,50.746,1.4770460591024281,48.9
254,0.02,1.4480786201905231,50.75,1.4770026839509303,48.88
255,0.02,1.448023603886974,50.758,1.4769897023025824,48.92
256,0.02,1.4480410546672589,50.748,1.477147910059715,48.9
257,0.02,1.4480334325712554,50.71,1.4770166703632899,48.93
258,0.02,1.4479510419222774,50.72,1.4770576467319412,48.93
259,0.02,1.4480304645032298,50.706,1.477034829100784,48.97
260,0.02,1.4479707966045456,50.72,1.4771453215151418,48.97
261,0.02,1.4480432223300546,50.718,1.4770040341785975,48.95
262,0.02,1.44797894419456,50.718,1.4770210251516225,48.98
263,0.02,1.4479830800270548,50.72,1.4771602907959296,48.96
264,0.02,1.4480114177781709,50.742,1.4771009294354185,48.95
265,0.02,1.4479669843401228,50.748,1.4770449180992282,49.04
266,0.02,1.447948509333085,50.744,1.4770304086257,49.04
267,0.02,1.4479139118778461,50.75,1.4771420250133591,49.0
268,0.02,1.447908673967634,50.77,1.4770833034904636,49.05
269,0.02,1.44793523574362,50.762,1.4771857042701877,49.07
270,0.02,1.4479704243796212,50.768,1.4771881784711565,49.05
271,0.02,1.4479511732957802,50.782,1.4770714774423717,49.04
272,0.02,1.4479757109466864,50.77,1.4771534982992678,49.03
273,0.02,1.448011880018273,50.77,1.4770178478591296,49.07
274,0.02,1.4479719473391164,50.778,1.4770884124600157,49.04
275,0.02,1.4479946189997148,50.758,1.4771356242043632,49.05
276,0.02,1.4480049585809514,50.79,1.4770704434842479,49.09
277,0.02,1.4479966698860636,50.78,1.4772296024828542,49.06
278,0.02,1.4480383250178124,50.788,1.4771467909520986,49.07
279,0.02,1.4480448012449303,50.796,1.4772621052605766,49.09
280,0.02,1.4480533624181942,50.804,1.4771501093494648,49.12
281,0.02,1.4480375319111103,50.806,1.477174846493468,49.12
282,0.02,1.448039290856342,50.806,1.4772313225026033,49.13
283,0.02,1.4480439375857919,50.816,1.4772311522036183,49.07
284,0.02,1.448097360377409,50.812,1.4772220995961403,49.09
285,0.02,1.448128111508428,50.798,1.4772319818029598,49.06
286,0.02,1.448098248364974,50.798,1.4773007436674468,49.05
287,0.02,1.4481563349159396,50.788,1.4773344531351207,49.04
288,0.02,1.4481454722735347,50.796,1.4772297435877275,49.04
289,0.02,1.4481719075417032,50.796,1.4772053032505268,49.03
290,0.02,1.4481759436276493,50.788,1.477300845846838,49.02
291,0.02,1.4481840717549226,50.778,1.4772456981697861,49.01
292,0.02,1.4481919833592005,50.784,1.4772745370864868,49.01
293,0.02,1.4481689735334746,50.77,1.4773076724032967,49.01
294,0.02,1.44822223819032,50.772,1.4774047744517425,48.99
295,0.02,1.4481961654157054,50.774,1.4773451722398097,49.01
296,0.02,1.4482412508555822,50.76,1.4775241394432224,49.04
297,0.02,1.4482878349265274,50.742,1.4774201938084193,49.04
298,0.02,1.448274515113052,50.758,1.4774397052064234,49.02
299,0.02,1.4483054268116853,50.756,1.4774187730283153,48.98
300,0.02,1.4483054462744265,50.766,1.4775846539711466,49.01
301,0.02,1.4483559374906578,50.768,1.4776000344023412,49.03
302,0.02,1.4483868954133015,50.774,1.4776898792811803,49.04
303,0.02,1.4484519034015888,50.782,1.4776411299802819,49.1
304,0.02,1.4485036305018835,50.784,1.477735667812581,49.08
305,0.02,1.4484733391781242,50.8,1.4777402293925384,49.08
306,0.02,1.4485101456544838,50.784,1.477698216632921,49.09
307,0.02,1.448522845093085,50.788,1.4777021237782069,49.09
308,0.02,1.4485805229264863,50.794,1.4777250411559124,49.12
309,0.02,1.4486039682310454,50.794,1.47777736916834,49.11
310,0.02,1.448662512156428,50.808,1.477771622794015,49.14
311,0.02,1.44862826503053,50.796,1.4778466930194778,49.22
312,0.02,1.4486781261405166,50.798,1.477817941685112,49.19
313,0.02,1.448682276570067,50.812,1.4777820329276883,49.17
314,0.02,1.448711626383723,50.8,1.477793430795475,49.19
315,0.02,1.448725542243646,50.81,1.4776371620139297,49.19
316,0.02,1.4486879767203817,50.802,1.4777341521516139,49.17
317,0.02,1.4486693143844604,50.806,1.4777075587486734,49.22
318,0.02,1.448696494102478,50.802,1.4776805201355292,49.21
319,0.02,1.4487457688973875,50.804,1.4777534081011403,49.2
320,0.004,1.4467446293149675,50.908,1.4767815969428237,49.33
321,0.004,1.4460967170948884,50.97,1.4770153590611048,49.29
322,0.004,1.446070753798193,50.94,1.477009427790739,49.28
323,0.004,1.4460424744353002,50.922,1.4770169477073514,49.28
324,0.004,1.4460326116912219,50.926,1.4770049756887007,49.28
325,0.004,1.4460122366340793,50.93,1.4770062699609874,49.3
326,0.004,1.4459935086114066,50.934,1.4769814209062226,49.27
327,0.004,1.4459828308650426,50.934,1.4769447506690512,49.29
