epoch,lr,train loss,train acc,test loss,test acc
0,0.5,2.3390514655989043,12.56,2.272755734774531,14.66
1,0.5,2.171069845861318,22.598,2.134379812649318,22.98
2,0.5,2.062418061859754,25.962,2.052541710892502,25.62
3,0.5,2.011966581247291,27.538,2.016205271896051,27.37
4,0.5,1.9838321184625431,29.096,1.9975265994363902,28.7
5,0.5,1.9660540794839665,29.936,1.9813356715805677,29.9
6,0.5,1.953554357801165,30.734,1.9670283040221856,30.81
7,0.5,1.9395339732267418,30.992,1.9594109520620229,31.13
8,0.5,1.9264171026190933,31.794,1.9470750774656023,31.25
9,0.5,1.9125518336588023,31.906,1.931842040042488,31.65
10,0.5,1.8981329105338272,32.538,1.917518905230931,32.23
11,0.5,1.8860202906083088,33.024,1.910072930005132,32.6
12,0.5,1.876245194551896,33.294,1.8963705593225908,32.94
13,0.5,1.8657490793539553,33.716,1.8802205518800386,33.35
14,0.5,1.8565978395695588,34.048,1.8682834372228505,33.82
15,0.5,1.8494364120522324,34.242,1.8567696420513853,34.06
16,0.5,1.842389921752774,34.528,1.8492955674930496,34.42
17,0.5,1.8367729332982277,34.62,1.8429659799653657,34.93
18,0.5,1.8313710008348738,34.698,1.8352802286342698,35.37
19,0.5,1.8255630342327818,34.884,1.8266723569558592,35.59
20,0.5,1.8202891933674714,34.988,1.82101727991688,35.75
21,0.5,1.8170886964214092,35.252,1.816151507046758,36.14
22,0.5,1.8123789466157252,35.486,1.8124385220663888,36.16
23,0.5,1.8080873927291559,35.584,1.8094462448236894,36.27
24,0.5,1.8039744995078262,35.836,1.8063162346275485,36.55
25,0.5,1.800896693249138,35.958,1.8039661986487252,36.61
26,0.5,1.7992759383454615,36.13,1.8047738367197466,36.57
27,0.5,1.7977387686165012,36.066,1.8045170988355363,36.68
28,0.5,1.79692969516832,36.056,1.8036515688409611,36.53
29,0.5,1.7959354580665121,36.142,1.8031350568849214,36.38
30,0.5,1.7948590273759804,36.266,1.8026392338227253,36.42
31,0.5,1.7945744383091828,36.236,1.8020980869020735,36.31
32,0.5,1.7943894863128662,36.312,1.8017039493638642,36.36
33,0.5,1.7945114057891223,36.444,1.8015608057683827,36.42
34,0.5,1.7943546699017894,36.38,1.7998088963177739,36.42
35,0.5,1.7939730931301505,36.516,1.7998460093323065,36.49
36,0.5,1.7949778960675609,36.496,1.7983603015237926,36.77
37,0.5,1.7951940200766738,36.65,1.7983795988316438,36.55
38,0.5,1.7959447174656147,36.672,1.798931428364345,36.32
39,0.5,1.7965186639707915,36.624,1.799427606621567,36.46
40,0.5,1.7966793191676238,36.692,1.7996385681385896,36.6
41,0.5,1.7961192106714055,36.716,1.7995893736274875,36.7
42,0.5,1.7958096825346654,36.768,1.7995071849044488,36.87
43,0.5,1.795962253395392,36.834,1.8006791654898195,37.16
44,0.5,1.79610732623509,36.796,1.8023518615839433,36.95
45,0.5,1.7962251220430647,36.81,1.8046567294062401,37.11
46,0.5,1.7957255159105574,36.784,1.8042456763131278,36.97
47,0.5,1.7957977980983502,36.788,1.8058376677182255,36.92
48,0.5,1.7957132349208909,36.864,1.8082300984129613,36.98
49,0.5,1.7951899085726057,36.84,1.8095740688090423,37.1
50,0.5,1.795702885608284,36.888,1.8117929283453493,36.99
51,0.5,1.7951382568904333,36.902,1.8120962113750225,36.86
52,0.5,1.7951581283491485,36.852,1.8114483672745374,36.82
