epoch,lr,train loss,train acc,test loss,test acc
0,0.5,2.3355513154243934,12.532,2.27014244819174,16.3
1,0.5,2.11400412053478,26.066,1.9636466868069706,31.46
2,0.5,1.916710581098284,32.07,1.8477702676033487,34.36
3,0.5,1.8280835759883025,35.464,1.775061120792311,37.18
4,0.5,1.7744276012693132,37.532,1.7628779897884446,38.46
5,0.5,1.7408092605824372,38.504,1.7168810586540066,39.89
6,0.5,1.7120746130845985,39.64,1.682875122342791,40.67
7,0.5,1.6846723824131244,40.384,1.6717350726224938,41.37
8,0.5,1.6676401897352569,41.01,1.65874174906283,41.87
9,0.5,1.656513693381329,41.702,1.646819153610541,42.4
10,0.5,1.6476579466644599,42.008,1.6399133424369656,42.52
11,0.5,1.6378959660627403,42.522,1.6232330190892121,42.78
12,0.5,1.628064977879427,42.904,1.6149610864872834,43.42
13,0.5,1.6222984206919768,43.164,1.6097800828972642,43.81
14,0.5,1.6174706853165919,43.406,1.6068322877494656,43.65
15,0.5,1.6130941692663698,43.514,1.606368393314128,44.19
16,0.5,1.6089444136133,43.614,1.604728204863412,44.16
17,0.5,1.6051792344268487,43.96,1.5998818168834763,44.2
18,0.5,1.6017179343165184,43.97,1.5948053014521697,44.13
19,0.5,1.5994098770375154,44.064,1.5948358993141019,44.15
20,0.5,1.5982643414516837,44.222,1.5951557159423828,44.27
21,0.5,1.5962922451447468,44.228,1.5937958566509947,44.28
22,0.5,1.5944296218910996,44.386,1.591069557228867,44.5
23,0.5,1.590898289972422,44.646,1.5881858699175777,44.52
24,0.5,1.589160449650823,44.648,1.5841661253753974,44.89
25,0.5,1.5876089869713297,44.704,1.5842025790895735,44.93
26,0.5,1.588044633670729,44.804,1.585481198466554,45.3
27,0.5,1.5858471588212617,44.982,1.5850111051481597,45.26
28,0.5,1.5854111982851613,45.02,1.5865341960167398,45.13
29,0.5,1.5861219289351483,44.948,1.5885634981856054,44.95
30,0.5,1.5838713864890896,45.056,1.5926516202031349,44.91
31,0.5,1.5835561217093954,45.162,1.5951373455475788,44.99
32,0.5,1.582658018384661,45.216,1.5973181578577782,44.98
33,0.5,1.5825202854312197,45.252,1.6009127071925573,44.91
34,0.5,1.5812060297751913,45.298,1.604354403456863,44.77
35,0.5,1.5818319758590387,45.388,1.608047913531868,44.51
36,0.5,1.5824957356161,45.26,1.610874392548386,44.31
37,0.5,1.583490211136487,45.248,1.6086213102146072,44.39
38,0.5,1.5828292686112073,45.262,1.611375592192825,44.43
39,0.5,1.5826734839653482,45.194,1.609344913035023,44.62
40,0.5,1.5824691495116876,45.214,1.610056251895671,44.45
41,0.5,1.5819887044478436,45.288,1.6119883814636542,44.34
42,0.5,1.5828467072272787,45.362,1.6127418498603665,44.42
43,0.5,1.5828148126602173,45.358,1.612415574034866,44.29
44,0.5,1.5818489935933326,45.414,1.611385506026599,44.31
45,0.5,1.5832381029518283,45.47,1.6096471110168769,44.22
46,0.5,1.5811664255297915,45.47,1.6097250860564563,44.32
47,0.5,1.5820673314892515,45.514,1.615792264743727,44.4
48,0.5,1.5820931926065562,45.518,1.6156254666192191,44.35
49,0.5,1.5817284608373836,45.61,1.6180915467593135,44.46
50,0.5,1.581826699023344,45.614,1.6138003334707143,44.58
51,0.5,1.5815477979426482,45.664,1.611110889181799,44.43
52,0.5,1.5788718680946194,45.728,1.6112068794211563,44.23
53,0.5,1.5816145064879437,45.72,1.6192666000249434,44.13
54,0.5,1.5799207663049504,45.776,1.6162401924327927,43.98
55,0.5,1.5805778819687513,45.734,1.6154463656094609,44.1
56,0.5,1.5789157687401285,45.706,1.6128317774558554,44.23
57,0.5,1.5784462811995525,45.716,1.613603662471382,44.18
58,0.5,1.5761313754685071,45.766,1.6099784009310665,44.5
59,0.5,1.5747653635180727,45.896,1.6013759520589088,44.8
60,0.5,1.5724159649440221,45.92,1.5968373721959639,44.91
61,0.5,1.5726338551968944,45.988,1.5929847055551958,45.11
62,0.5,1.5715502889788882,45.964,1.5875378701151635,45.27
63,0.5,1.5707944728890244,46.018,1.5849115970183392,45.43
64,0.5,1.5698115752667796,46.13,1.5818143718096676,45.5
65,0.5,1.5698441899552638,46.178,1.5805589203931847,45.29
66,0.5,1.5703482530554946,46.078,1.5807699427312734,45.36
67,0.5,1.567230251370644,46.166,1.5773702324653158,45.4
68,0.5,1.5656415540344861,46.298,1.5742478565293916,45.38
69,0.5,1.5655476122486347,46.312,1.5742663388349571,45.32
70,0.5,1.565308614652984,46.356,1.574828868009606,45.27
71,0.5,1.5662177776803776,46.396,1.5753375316152767,45.55
72,0.5,1.5653230949324004,46.352,1.576604123018226,45.56
73,0.5,1.5659984496175026,46.328,1.5765580376800226,45.61
74,0.5,1.5661724367920233,46.288,1.5777017243054448,45.49
75,0.5,1.5659946324873943,46.37,1.5765705595211106,45.59
76,0.5,1.5664571937249632,46.322,1.5761634476330815,45.7
77,0.5,1.5668712221846288,46.314,1.5754794490580657,45.73
78,0.5,1.5671744443932358,46.324,1.5750739404133387,45.62
79,0.5,1.5669197525296892,46.324,1.5716316164756308,45.59
80,0.5,1.5660332392673104,46.404,1.5731822349587266,45.76
81,0.5,1.5665616015998685,46.338,1.5728610924312048,45.83
82,0.5,1.567573720095109,46.238,1.5741013604767469,45.76
83,0.5,1.5686593469308348,46.3,1.5729712953372879,45.79
84,0.5,1.5668556349618095,46.348,1.57084664276668,45.94
85,0.5,1.5675415384526155,46.364,1.5713755427574625,45.82
86,0.5,1.5681215840943006,46.35,1.573453419062556,45.54
87,0.5,1.569681080020204,46.29,1.5744623553996184,45.61
88,0.5,1.5694600343704224,46.198,1.5760388666269731,45.64
89,0.5,1.5694941233615487,46.204,1.575385823541758,45.61
90,0.5,1.5698748535039473,46.192,1.575751440865653,45.68
91,0.5,1.5701036696531334,46.22,1.5749604556025292,45.56
92,0.5,1.5698079697939815,46.132,1.573170569478249,45.64
93,0.5,1.5696171911395327,46.084,1.5723012783089463,45.62
94,0.5,1.5700208313611088,46.128,1.5710510258771935,45.79
95,0.5,1.5701524797750979,46.082,1.5709267854690552,45.85
96,0.5,1.5722890897673003,46.046,1.5714779484028718,45.81
97,0.5,1.5713342525521103,45.988,1.5705766410243756,46.03
98,0.5,1.5701019958573945,46.004,1.570829605569645,46.11
99,0.5,1.5706778813381583,46.022,1.5703109162194389,46.09
100,0.5,1.5726933406323802,45.926,1.571509032833333,45.88
101,0.5,1.5713117073993295,45.96,1.5712404445726045,45.92
102,0.5,1.5696701662881034,46.022,1.5709197594194997,45.85
103,0.5,1.5701225801390044,45.99,1.5712512804537404,45.89
104,0.5,1.5682511597263569,46.09,1.5706994557867244,45.74
105,0.5,1.5696918502145885,46.044,1.5695266334377989,45.87
106,0.5,1.5686617311166258,46.094,1.5679602160745738,45.82
107,0.5,1.5679873471357384,46.08,1.5692856530753934,45.8
108,0.5,1.567831844699626,46.082,1.5680468179741684,45.81
109,0.5,1.5687724230240803,46.088,1.5694080250603812,45.67
110,0.5,1.5679025795994972,46.126,1.569686797200417,45.72
111,0.5,1.5677968141983967,46.106,1.5697637942372535,45.72
112,0.5,1.5677969261091582,46.092,1.5707236601381886,45.71
113,0.5,1.5680529365734177,46.136,1.571285865744766,45.78
114,0.5,1.569052808138789,46.068,1.5738919438148031,45.72
115,0.5,1.5684418507984705,46.12,1.570649436541966,45.68
116,0.5,1.5676877887881533,46.116,1.5723756065174026,45.53
117,0.5,1.5679553552549712,46.134,1.5723346763727617,45.52
118,0.5,1.56835810505614,46.112,1.571392139609979,45.59
119,0.5,1.567954080445426,46.178,1.5702635731015886,45.72
120,0.1,1.5358790159225464,47.122,1.5706461765328232,45.37
121,0.1,1.5326506215698865,47.084,1.5693237538240394,45.52
122,0.1,1.5315871409007482,47.118,1.5693705641493505,45.63
123,0.1,1.5311796032652563,47.144,1.5697795274306316,45.55
124,0.1,1.531010238491759,47.198,1.569836222395605,45.7
125,0.1,1.5309053756752793,47.248,1.5705854187206345,45.71
126,0.1,1.5308596090394624,47.238,1.5711855985680405,45.73
127,0.1,1.5310223418839124,47.268,1.571059370527462,45.62
128,0.1,1.5311259104281056,47.228,1.571317441609441,45.76
129,0.1,1.5311957281463,47.216,1.5717689504428787,45.8
130,0.1,1.531417077901412,47.216,1.5721009215530084,45.83
131,0.1,1.5314905838090547,47.218,1.5723624594357548,45.87
132,0.1,1.5316150310088177,47.19,1.572263233515681,45.82
133,0.1,1.5319345119048138,47.182,1.5727763127307504,45.84
134,0.1,1.5320155304305407,47.142,1.572920745732833,45.81
135,0.1,1.5321876467490683,47.144,1.572842726902086,45.77
136,0.1,1.5322026062984855,47.192,1.5724494846499697,45.73
137,0.1,1.5322300414649808,47.206,1.572588056934123,45.74
138,0.1,1.532395949169081,47.234,1.572213990347726,45.7
139,0.1,1.5325150051895453,47.236,1.5724677261041136,45.77
140,0.1,1.5327467504812746,47.242,1.572905080659049,45.79
141,0.1,1.5328062018569635,47.24,1.5728329152477032,45.73
142,0.1,1.5328548124858312,47.224,1.572547469820295,45.78
143,0.1,1.5329358893997815,47.214,1.5725507249637527,45.8
144,0.1,1.533044613137537,47.19,1.5724307614929822,45.84
145,0.1,1.5330526390854193,47.224,1.5718549684602388,45.9
146,0.1,1.533167530079277,47.26,1.5723709622207953,45.89
147,0.1,1.533320426940918,47.27,1.5725989293078988,45.96
148,0.1,1.533425438160799,47.258,1.572624751499721,45.93
149,0.1,1.5335715449586207,47.218,1.5725731898327262,45.91
150,0.1,1.533682579896888,47.254,1.5727688244410925,45.87
151,0.1,1.5337632456604315,47.234,1.573237630785728,45.9
152,0.1,1.5339139821578045,47.252,1.5732234010891037,45.86
153,0.1,1.5339443610638988,47.234,1.5731725425136334,45.82
154,0.1,1.533885503301815,47.266,1.57264705580108,45.82
155,0.1,1.5338299469071992,47.292,1.5720618841599445,45.77
156,0.1,1.5338874447102449,47.306,1.5726430343121898,45.8
157,0.1,1.5339985526337916,47.272,1.5721399565132297,45.81
158,0.1,1.5340012993131364,47.3,1.5717273464008255,45.85
159,0.1,1.533939159646326,47.252,1.571599588102224,45.91
160,0.1,1.5339275695839707,47.26,1.571682674544198,45.83
161,0.1,1.5340228397019056,47.262,1.57195567354864,45.84
162,0.1,1.534088292900397,47.254,1.5717461328117215,45.86
163,0.1,1.5339848703267622,47.246,1.5715928783222122,45.82
