epoch,lr,train loss,train acc,test loss,test acc
0,0.1,2.342909350687144,13.44,2.3099010379946963,22.72
1,0.1,2.2753288502595863,22.55,2.2250861878297767,24.44
2,0.1,2.170858636194346,24.82,2.1025466335063077,27.04
3,0.1,2.0690363377940897,26.686,2.0223138381023795,29.3
4,0.1,2.0040305585277323,29.106,1.9662059959100218,31.4
5,0.1,1.9516888248677156,30.96,1.9173415437036632,32.61
6,0.1,1.904506474125142,32.686,1.8726159772094415,33.92
7,0.1,1.8609866876991428,34.264,1.8311657370353231,35.2
8,0.1,1.819872792886228,35.64,1.7913786537793217,36.25
9,0.1,1.7809341902635536,36.834,1.7537757425892109,37.17
10,0.1,1.7448512486049108,37.886,1.7191909940875307,38.13
11,0.1,1.7115202777239742,39.038,1.6870761817815352,39.3
12,0.1,1.6813178865277036,39.994,1.6597229874863917,40.11
13,0.1,1.6551836242481155,40.714,1.639023308851281,40.69
14,0.1,1.633709165514732,41.34,1.6214518595714957,41.38
15,0.02,1.61807716136076,41.83,1.6084307894414784,42.43
16,0.02,1.6131195292180898,42.086,1.6051928583456545,42.49
17,0.02,1.6097996405192785,42.162,1.6020662225022608,42.56
18,0.02,1.6065037810072607,42.312,1.599020734125254,42.72
19,0.02,1.6033148157353303,42.436,1.5960563177965126,42.73
20,0.02,1.60044036592756,42.562,1.5932976299402666,42.81
21,0.02,1.5975965383101483,42.682,1.5905075511153863,42.92
22,0.02,1.5947078344773273,42.882,1.5878609710810137,43.05
23,0.02,1.5920427478089625,43.006,1.5854396455141964,43.21
24,0.02,1.5894938293768435,43.128,1.5831153563090734,43.19
25,0.02,1.5869944898449644,43.22,1.5807535915958637,43.31
26,0.02,1.5845758793305378,43.266,1.5785324451874714,43.37
27,0.02,1.5822899195612694,43.404,1.5768187459634275,43.46
28,0.02,1.580189318073039,43.502,1.5749083246503557,43.66
29,0.02,1.5779875151965084,43.598,1.5729628655375267,43.63
30,0.004,1.5766388664440232,43.656,1.5705792514645323,43.76
31,0.004,1.5751224050716477,43.72,1.5698575462613786,43.76
32,0.004,1.5745312145778112,43.746,1.5693776996768252,43.82
33,0.004,1.5740705874501442,43.77,1.5690325425595653,43.88
34,0.004,1.573645562541728,43.786,1.568581031293285,43.89
35,0.004,1.573254565803372,43.822,1.5682587793895177,43.92
36,0.004,1.5728465270022958,43.85,1.5678331803302377,43.88
37,0.004,1.5724315691967399,43.87,1.5674475188157997,43.96
38,0.004,1.5720154192982887,43.884,1.5670352565998933,44.0
39,0.004,1.5715963694514061,43.902,1.5666748090666167,44.02
40,0.0008,1.571274292712309,43.906,1.5666135208947318,43.99
41,0.0008,1.5711473275204093,43.888,1.5665086824066785,44.04
42,0.0008,1.5710562929815175,43.908,1.5664192924694138,44.05
43,0.0008,1.570975668576299,43.908,1.5663386048102865,44.05
44,0.0008,1.570865122639403,43.914,1.5662382208571142,44.1
45,0.0008,1.5707766352867594,43.928,1.5661791709004615,44.1
46,0.0008,1.570693782397679,43.936,1.5660604968362926,44.09
47,0.0008,1.5706025459328476,43.94,1.5660044830672595,44.1
48,0.0008,1.5705222329314874,43.934,1.565914908233954,44.11
49,0.0008,1.570422048471412,43.938,1.5657989613863887,44.11
