epoch,lr,train loss,train acc,test loss,test acc
0,0.1,2.336247765288061,14.904,2.316154129651128,19.53
1,0.1,2.2920441919443557,21.576,2.2556702068873813,23.72
2,0.1,2.2070179666791643,23.378,2.1447983566595585,22.9
3,0.1,2.1069557715435416,23.646,2.0653263476430155,24.85
4,0.1,2.0479593155335407,26.474,2.0186355454581126,27.08
5,0.1,2.0052066627813847,29.31,1.9768207535451772,29.67
6,0.1,1.9629380046104898,31.424,1.9366379878958877,32.2
7,0.1,1.918310557092939,33.2,1.891538675950498,33.74
8,0.1,1.8713224420742112,34.694,1.8422120931197186,35.15
9,0.1,1.8254376260601743,36.002,1.7978512510961415,36.3
10,0.1,1.7839171643159828,36.968,1.7618724326698147,37.2
11,0.1,1.7477792842047555,38.126,1.7388670444488525,37.9
12,0.1,1.7200805873286968,39.046,1.7143799212514137,38.83
13,0.1,1.696185854016518,39.736,1.695504979211457,39.27
14,0.1,1.6760998550726443,40.282,1.6815120930574379,39.8
15,0.02,1.6631758723940169,40.718,1.6572320120675224,41.06
16,0.02,1.6547943426638234,41.014,1.6532211717294187,41.1
17,0.02,1.6509416370975727,41.148,1.6500828558084917,41.25
18,0.02,1.647413859561998,41.276,1.6470727604262683,41.35
19,0.02,1.6441176034966294,41.364,1.6443537108752193,41.46
20,0.02,1.6409727213334064,41.504,1.6418434089543867,41.5
21,0.02,1.6380141632897514,41.524,1.6392925272182541,41.63
22,0.02,1.634991127617505,41.676,1.6368238196081044,41.73
23,0.02,1.6321295378159504,41.77,1.6344555105481828,41.84
24,0.02,1.6294351913491074,41.836,1.6322292527373956,41.92
25,0.02,1.6268278019768851,41.938,1.6302479140612545,41.93
26,0.02,1.6242147586783584,42.05,1.6283488224963754,41.96
27,0.02,1.6216997759682792,42.118,1.6264672303686336,42.06
28,0.02,1.619292480604989,42.202,1.6242643254143851,42.21
29,0.02,1.617000200310532,42.23,1.622520614643486,42.07
30,0.004,1.61418059164164,42.32,1.6197802801521457,42.31
31,0.004,1.613104900535272,42.418,1.6192764676347071,42.4
32,0.004,1.6125492684695186,42.43,1.6188542550923872,42.45
33,0.004,1.6120575909711876,42.454,1.6184235908547226,42.43
34,0.004,1.6116034765632785,42.462,1.618032535728143,42.41
35,0.004,1.6111348380847854,42.5,1.6176547517581863,42.41
36,0.004,1.610681735739416,42.492,1.617284996168954,42.43
37,0.004,1.6102225074962693,42.512,1.6169097082955497,42.46
38,0.004,1.609779844478685,42.552,1.6164944488175061,42.44
39,0.004,1.6093131133488245,42.58,1.6161044519774768,42.41
40,0.0008,1.6088950488032128,42.598,1.6160112278802055,42.41
41,0.0008,1.6087110358841565,42.616,1.6159224023624343,42.41
42,0.0008,1.6085962057113647,42.612,1.6158066550079657,42.41
43,0.0008,1.6085062586531347,42.622,1.6157203328852752,42.42
44,0.0008,1.6083997463693425,42.628,1.615659626162782,42.43
45,0.0008,1.6083104732085247,42.628,1.6156032669300935,42.44
46,0.0008,1.6082100332999716,42.636,1.6155077583935795,42.44
47,0.0008,1.6081107076333494,42.632,1.615399246313134,42.44
48,0.0008,1.6080267307709675,42.638,1.6153450133849163,42.45
49,0.0008,1.6079464664264602,42.64,1.6152680917662017,42.43
