epoch,train Loss,test Loss,training accuracy,test accuracy
0,2.61914955061573,2.8974548611111115,11.066666666666666,10.0
1,2.517035706600901,3.697837239583334,11.39,10.0
2,2.501635555978549,2.828440511067708,11.228333333333333,10.0
3,2.564442544193591,3.20149693467882,11.425,10.0
4,2.594453253277277,2.8262899848090277,11.111666666666666,8.54
5,2.638705570544228,2.6020584852430555,10.385,13.51
6,2.5101536679025416,2.869928331163194,11.278333333333334,10.0
7,2.5371959745762704,2.838820393880208,11.06,15.71
8,2.606945457329183,2.634202202690972,10.516666666666667,10.0
9,2.5130884658037607,2.5811630859375003,11.031666666666666,11.24
10,2.5068216904462393,2.673009738498264,11.295,10.0
11,2.48296297752251,2.569472927517361,11.523333333333333,10.0
12,2.520215613413666,2.9193916286892363,11.643333333333333,10.0
13,2.5718803090240994,2.549373236762152,12.215,11.6
14,2.5656309545484635,2.657749186197917,10.566666666666666,10.0
15,2.573849104541843,2.5495191514756943,10.76,17.78
16,2.519317837989937,3.3785569932725696,11.356666666666667,11.04
17,2.552409448655985,2.819423068576389,11.731666666666667,10.0
18,2.564455094676907,2.687151611328125,10.565,10.5
19,2.512530827926377,2.6550925835503474,11.145,17.21
20,2.5462291942531787,2.9022084147135416,11.153333333333334,10.0
21,2.655464583057469,2.7068492567274314,10.546666666666667,10.0
22,2.4872215555481993,2.766238715277778,11.54,10.0
23,2.5468103234242596,2.6084222276475697,10.875,13.76
24,2.5088228697695976,2.862724962022569,11.621666666666666,10.0
25,2.513882903535487,2.7119007161458337,11.398333333333333,17.55
26,2.590055035090043,2.593224419487847,11.271666666666667,10.0
27,2.5309177577131883,2.6455010579427083,10.96,12.82
28,2.55643113992982,2.7790118815104163,11.74,10.0
29,2.5191134426310913,2.747911539713542,10.616666666666667,10.0
30,2.553278129965572,2.7378392740885413,12.055,10.0
31,2.5639088238215044,2.826725341796875,10.756666666666666,10.0
32,2.556157545186705,2.647318495008681,10.833333333333334,10.0
33,2.5705833595405196,2.904147732204861,11.455,10.0
34,2.593225805250265,2.9355553385416666,10.576666666666666,10.0
35,2.5492826651880303,2.7906460774739585,11.18,10.0
