epoch,train Loss,test Loss,training accuracy,test accuracy
0,2.390213254766949,2.6141786566840275,9.976666666666667,10.08
1,2.3952202686374466,2.597358181423611,10.026666666666667,10.28
2,2.3939232446702867,2.596241183810763,9.886666666666667,11.35
3,2.4587242245431673,2.5960396592881945,10.248333333333333,10.28
4,2.388745667538399,2.5987021213107635,10.011666666666667,10.1
5,2.3893876787605928,2.5942888183593746,10.01,11.35
6,2.391527178230932,2.5955786946614583,9.97,10.28
7,2.389180755097987,2.5974389648437497,10.038333333333334,11.35
8,2.387891390525688,2.596699001736111,10.02,11.35
9,2.3899636064949688,2.5961950954861113,10.03,11.35
10,2.3953802635063552,2.5981347656250002,9.99,10.28
11,2.3893325112552968,2.5950260416666664,9.971666666666666,10.28
12,2.3914006389036024,2.595984537760417,10.231666666666667,10.28
13,2.402004965572035,2.5961706271701392,10.118333333333334,10.28
14,2.394716312731726,2.6162966308593756,10.055,9.8
15,2.390363227456302,2.6008317871093745,9.945,10.28
16,2.3952900721663135,2.620083658854166,10.068333333333333,10.32
17,2.3893873146186437,2.596557942708333,9.92,11.35
18,2.4449363372285493,2.596176540798611,9.983333333333333,10.28
19,2.3914910123146185,2.5982706434461806,10.128333333333334,10.28
20,2.3887273942333156,2.596050401475695,10.051666666666666,11.35
21,2.3911970173463977,2.5960260687934027,10.13,10.28
22,2.389122124106196,2.5968464355468748,10.001666666666667,10.1
23,2.3926738736427446,2.6003425292968756,10.083333333333334,9.58
24,2.3891883069054547,2.6022345920138887,9.98,9.89
25,2.3892371598583155,2.602420518663194,9.915,10.28
26,2.3898785834878176,2.596421115451389,9.985,10.28
27,2.3892891783633465,2.5969535319010415,10.013333333333334,10.1
28,2.3899018306408903,2.593112413194444,9.855,11.35
29,2.39007853879767,2.5950758192274304,10.048333333333334,10.1
30,2.3892531779661015,2.5967466634114578,9.956666666666667,9.58
31,2.39004392048464,2.597280354817708,9.973333333333333,10.28
