epoch,lr,train loss,train acc,test loss,test acc
59,0.02,1.6275731008879992,42.808,1.622626883643014,42.59
60,0.004,1.6262818039680014,42.888,1.620880311849166,42.54
61,0.004,1.6255250901592022,42.888,1.6206178032622045,42.57
62,0.004,1.6252611048367558,42.916,1.620413865361895,42.57
63,0.004,1.6250714160958115,42.912,1.6202713372756024,42.54
64,0.004,1.6249084861911074,42.93,1.620157044761035,42.58
65,0.004,1.6247333945060263,42.932,1.620011801622352,42.59
66,0.004,1.6245783737727575,42.956,1.6198460666500791,42.54
67,0.004,1.6243877775815068,42.956,1.6197047160596263,42.53
68,0.004,1.6242146005435867,42.972,1.6195612148362764,42.54
69,0.004,1.62402144986756,42.962,1.6193958788501972,42.54
70,0.004,1.6238292188060528,42.958,1.61925800235904,42.59
71,0.004,1.6236461400985718,42.954,1.619120286435497,42.57
72,0.004,1.6234903140943877,42.95,1.61899518236822,42.57
73,0.004,1.6232637580560179,42.968,1.618801905184376,42.58
74,0.004,1.623065736829018,42.988,1.6187023313678042,42.65
75,0.004,1.6229040525397476,42.986,1.6185651312069016,42.63
76,0.004,1.622725897905778,43.018,1.6184146355609506,42.64
77,0.004,1.6225223565588192,43.02,1.618307661037056,42.66
78,0.004,1.6223215886524744,43.038,1.6181581701551164,42.69
79,0.004,1.622157062802996,43.026,1.6180133892565358,42.7
80,0.0008,1.62194701846765,43.018,1.6180744828010092,42.65
81,0.0008,1.6218336309705461,43.028,1.618038958432723,42.65
82,0.0008,1.6217598574502128,43.036,1.6180020984338255,42.66
83,0.0008,1.6217320670886917,43.034,1.6179704836436681,42.69
84,0.0008,1.6216780701462103,43.054,1.617933258718374,42.68
85,0.0008,1.6216539387800255,43.046,1.6178871417532161,42.7
86,0.0008,1.621617626170723,43.05,1.617871498575016,42.71
87,0.0008,1.6215754674405467,43.044,1.6178213211954857,42.69
88,0.0008,1.621536211091645,43.05,1.6178106507476495,42.7
89,0.0008,1.6214956750675125,43.058,1.6177838286575006,42.7
90,0.0008,1.6214510907932205,43.064,1.6177345295341647,42.71
91,0.0008,1.62139816186866,43.048,1.6176999150490274,42.69
92,0.0008,1.6213492033432941,43.064,1.617655676238391,42.7
93,0.0008,1.6213046044719464,43.056,1.6175973853286432,42.73
94,0.0008,1.6212588281047589,43.046,1.617568125530165,42.73
95,0.0008,1.6212369276552785,43.056,1.6175648363269106,42.74
96,0.0008,1.6211998389691722,43.052,1.6175445269565194,42.76
97,0.0008,1.6211616530710338,43.05,1.6175007333560867,42.75
98,0.0008,1.6211183484719724,43.06,1.6174389805112566,42.76
99,0.0008,1.6210619016569487,43.054,1.6174229188841216,42.76
