epoch,train Loss,test Loss,training accuracy,test accuracy
0,1.3759263502217953,0.9138894382052951,54.32333333333333,70.94
1,0.8434526046494307,0.9542576633029513,73.45333333333333,74.43
2,0.8739201763605664,0.9460769110785591,75.69166666666666,76.1
3,0.8399793339098918,0.9095840318467882,77.50666666666666,77.7
4,0.8062403067895924,0.8946263834635416,78.975,79.04
5,0.7994553098516946,0.9176124810112847,80.44333333333333,80.0
6,0.8240523805779925,0.9694238281249999,81.04166666666667,80.22
7,0.8677758478714249,1.0354856499565972,81.315,80.52
8,0.9233797162589381,1.12195699734158,81.46833333333333,80.61
9,0.9937243910967294,1.2302411092122396,81.45,80.28
10,1.0820843971381753,1.3601899278428822,81.29333333333334,80.06
11,1.1893976709398173,1.5095911865234375,81.07333333333334,79.8
12,1.3139946661480397,1.6795392116970487,80.87666666666667,79.52
13,1.4602170244637187,1.8791403808593747,80.62666666666667,79.01
14,1.6309450973252122,2.1062245008680556,80.275,78.62
15,1.823571630445577,2.358810668945312,79.90166666666667,78.33
16,2.039338941671081,2.6373050672743057,79.53,77.96
17,2.2800821843551375,2.9468991699218754,79.27,77.62
18,2.5436479347358314,3.2834166395399307,78.94666666666667,77.41
19,2.8305325741525413,3.654475640190973,78.68833333333333,77.2
20,3.1427486096398294,4.055053087022569,78.43333333333334,76.91
21,3.4775397783699677,4.4933828938802085,78.18833333333333,76.66
22,3.8442696429753704,4.967658420138887,78.03666666666666,76.36
23,4.239378297967425,5.4777691514756945,77.82333333333334,76.18
24,4.663121275820974,6.019486870659723,77.63833333333334,75.91
25,5.117958301608845,6.597293836805556,77.49333333333334,75.7
26,5.606068541445975,7.223606499565971,77.28166666666667,75.57
27,6.129402385129765,7.885706217447916,77.15166666666667,75.55
28,6.682584588519595,8.585480251736112,77.00833333333334,75.34
29,7.2664270060911,9.325343153211806,76.88666666666667,75.15
30,7.881493519928495,10.1040068359375,76.78666666666666,75.06
31,8.532314941406248,10.928391601562499,76.70166666666667,74.99
32,9.216730551509537,11.803059136284723,76.63333333333334,74.82
33,9.939295534295555,12.723716254340278,76.49333333333334,74.83
34,10.701726744570971,13.682383138020832,76.415,74.75
35,11.49957570842161,14.683099500868057,76.34,74.64
36,12.333436904131355,15.727266276041668,76.29333333333334,74.45
37,13.20359085341631,16.830341796875004,76.18166666666667,74.35
38,14.110381819385589,17.983864149305557,76.09666666666666,74.23
39,15.06002317266949,19.18436393229167,76.02,74.14
40,16.048654098252115,20.41212673611111,75.98833333333333,74.05
41,17.077024745100633,21.697126085069446,75.935,74.01
42,18.148134550450212,23.038469835069442,75.90333333333334,73.98
43,19.26697177899894,24.444579210069445,75.87833333333333,73.83
44,20.436281912076264,25.904111545138893,75.82,73.75
45,21.644844213453386,27.41852777777778,75.77833333333334,73.73
46,22.902609805349574,28.99391558159722,75.71833333333333,73.7
47,24.20664658368645,30.620388671875,75.65333333333334,73.79
48,25.560228846663133,32.30460199652778,75.615,73.8
49,26.961427072298736,34.042073350694444,75.58666666666667,73.76
50,28.411087327860166,35.83173524305556,75.55333333333333,73.82
51,29.909669326006366,37.69792144097222,75.54166666666667,73.85
52,31.456430647510583,39.63391276041667,75.49333333333334,73.77
53,33.04528254104873,41.62858506944444,75.47,73.75
54,34.68578247484109,43.667047309027765,75.41833333333334,73.78
55,36.37630319782839,45.78979123263889,75.38833333333334,73.81
56,38.123216532044495,47.939263454861106,75.35833333333333,73.85
57,39.90846924655721,50.15605902777778,75.37666666666667,73.82
58,41.753429687499995,52.43535850694444,75.38833333333334,73.75
