epoch,lr,train loss,train acc,test loss,test acc
0,0.5,2.2642299253113416,17.316,2.0992521144905867,24.3
1,0.5,1.9880883620709788,29.094,1.8838248325853932,34.08
2,0.5,1.8384055337127374,35.092,1.7719007146601775,38.2
3,0.5,1.7564284436556759,38.268,1.7183725736579116,40.13
4,0.5,1.7176163099250015,40.154,1.692401484567292,41.23
5,0.5,1.6998438737830337,41.438,1.6933413719644352,41.96
6,0.5,1.6984848270610886,42.068,1.7060839083729957,41.93
7,0.5,1.7078790689001278,42.102,1.7222627547322487,42.14
8,0.5,1.721122486250741,42.24,1.7378001334715862,42.38
9,0.5,1.7394123758588518,42.298,1.7635299551243684,42.14
10,0.5,1.7629409760844952,42.22,1.7838159945546364,42.17
11,0.5,1.7876579323593451,42.31,1.808114110207071,42.13
12,0.5,1.810236239919857,42.226,1.8326662194972136,42.23
13,0.5,1.8308970465952037,42.36,1.8568488967661956,42.0
14,0.5,1.84785545845421,42.392,1.8765985187219114,42.23
15,0.5,1.8613491107006461,42.548,1.894417261590763,42.27
16,0.5,1.8732393590771421,42.368,1.9099855058047237,41.98
17,0.5,1.8842151627248647,42.394,1.9247054396843424,42.1
18,0.5,1.8959810758123592,42.244,1.9392078409389573,42.0
19,0.5,1.9037310006667156,42.3,1.9438316432797178,41.84
20,0.5,1.9115043513628902,42.292,1.9565171976478732,42.2
21,0.5,1.9155301780116802,42.29,1.96579025959482,41.62
22,0.5,1.919773023955676,42.28,1.972665971639205,41.48
23,0.5,1.9241413461918733,42.284,1.978456626133043,41.6
24,0.5,1.9298048651948267,42.302,1.9876014675412859,41.46
25,0.5,1.9337101542219823,42.244,1.9962704376298555,41.3
26,0.5,1.9388849516304172,42.292,2.004683516463455,41.11
27,0.5,1.942975723013586,42.384,2.00955432531785,41.05
28,0.5,1.9451828830096187,42.46,2.0145185747925116,41.13
29,0.5,1.9472580369637937,42.464,2.0205775061432196,40.9
30,0.5,1.9490460035752277,42.578,2.0240952555014164,41.1
31,0.5,1.9547574836380628,42.596,2.031579304714592,40.92
32,0.5,1.9580613690979627,42.582,2.0343226729607093,41.03
33,0.5,1.9608916822744875,42.638,2.0376988795338846,41.09
34,0.5,1.9635891452127574,42.762,2.041208172331051,41.2
35,0.5,1.9636725673870163,42.634,2.0408847332000732,40.79
36,0.5,1.9643820743171536,42.7,2.040970580918448,41.03
37,0.5,1.9638562032154627,42.8,2.042136243411473,41.1
38,0.5,1.9649632196037137,42.854,2.042347786377887,41.13
39,0.5,1.9652045940866276,42.872,2.0443438218564403,41.23
40,0.5,1.966370823431988,42.936,2.0474332352073823,41.19
41,0.5,1.9674398996392075,42.956,2.0508589257999343,41.01
42,0.5,1.968433319305887,42.944,2.050705542369765,41.05
43,0.5,1.967543178675126,43.028,2.0512127511355343,41.0
44,0.5,1.9672966003417969,43.014,2.0540632836672725,40.69
45,0.5,1.967410766348547,43.026,2.055506711103478,40.73
46,0.5,1.9678388031161562,43.056,2.057939509956204,40.82
47,0.5,1.966508259578627,43.006,2.0547304542697207,40.8
48,0.5,1.9661882337258787,43.026,2.057363386056861,40.87
49,0.5,1.9638087579182215,43.108,2.0531372075178185,41.04
