epoch,lr,train loss,train acc,test loss,test acc
0,0.5,2.2281660790346107,18.402,2.04065702399429,28.08
1,0.5,1.9515413702750692,31.072,1.835967409367464,35.54
2,0.5,1.7914611466076908,36.398,1.7188845605266339,39.28
3,0.5,1.6965187788009644,39.102,1.6473741239430952,40.12
4,0.5,1.6447097865902647,41.198,1.6049631590745888,42.37
5,0.5,1.6176489226672115,42.252,1.6017889076349687,43.03
6,0.5,1.6159865174974715,42.814,1.6051842825753349,43.28
7,0.5,1.6028057190836693,43.618,1.6270543093584022,43.36
8,0.5,1.5901362093127505,44.566,1.6128164529800415,44.25
9,0.5,1.5867357448655732,45.148,1.5904194943758907,45.62
10,0.5,1.5945664425285495,45.694,1.618782632204951,45.9
11,0.5,1.594639778137207,45.882,1.6308719406322556,46.11
12,0.5,1.5932077753300569,46.416,1.6213776773335982,46.76
13,0.5,1.5921212580739235,46.65,1.6289060091485783,46.93
14,0.5,1.5914248520014238,46.818,1.6238277663989944,46.67
15,0.5,1.5856816549690402,47.142,1.6187371842715206,46.72
16,0.5,1.5804184091334441,47.406,1.6332268228336257,46.83
17,0.5,1.5806561246210216,47.624,1.6264765213946908,46.88
18,0.5,1.5748627307463665,47.786,1.6216487860193058,47.07
19,0.5,1.5669922342105789,47.99,1.6079686393543167,47.21
20,0.5,1.5575244086129325,48.158,1.5950828036483453,47.58
21,0.5,1.5493406568254744,48.428,1.5978354604876772,47.47
22,0.5,1.5529011244676552,48.344,1.600322122476539,47.34
23,0.5,1.5479733092444283,48.494,1.6070178333593874,47.34
24,0.5,1.55264286362395,48.526,1.583768027169364,47.58
25,0.5,1.5437583801697712,48.708,1.6008328077744465,47.45
26,0.5,1.5390236937269872,48.694,1.5901835840575549,48.19
27,0.5,1.5375230677273808,49.022,1.5715312130597172,48.42
28,0.5,1.5397427592958723,49.084,1.5676410563138066,48.71
29,0.5,1.546237738765016,48.918,1.5718243778968344,48.5
30,0.5,1.547665347858351,49.04,1.577900657848436,48.38
31,0.5,1.5468129698111086,49.088,1.5816509285751654,48.36
32,0.5,1.5476468436572017,49.022,1.5916301158009742,48.41
33,0.5,1.5493987896004502,48.928,1.590934860463045,48.7
34,0.5,1.5497160785052242,48.91,1.5908369701735827,48.41
35,0.5,1.5544787499369408,48.88,1.601188520995938,48.34
36,0.5,1.5522574843192587,48.93,1.5905448976828127,48.65
37,0.5,1.5463811961971983,49.132,1.5824009715294352,48.73
38,0.5,1.5510278696916542,49.128,1.598673010359005,48.49
39,0.5,1.555652995498813,48.888,1.654234501780296,47.37
40,0.5,1.5638402505796782,48.628,1.5915481436009309,48.4
