epoch,lr,train loss,train acc,test loss,test acc
0,0.5,2.2866114304990184,17.286,2.1243897749453176,25.43
1,0.5,1.9933857236589705,29.348,1.878606662458303,33.79
2,0.5,1.8278235902591629,35.824,1.7372706568970973,39.12
3,0.5,1.7250678466290843,39.61,1.6821480381245515,41.78
4,0.5,1.671153494289943,42.048,1.6501511675970895,43.47
5,0.5,1.6455494287062664,43.22,1.637024069318966,44.06
6,0.5,1.637631216827704,43.894,1.6353588396189165,44.58
7,0.5,1.6405540704727173,44.184,1.6401693601997531,44.98
8,0.5,1.647700959322404,44.622,1.6416832889829363,45.14
9,0.5,1.6572064015330101,44.856,1.6469415499239553,45.41
10,0.5,1.6656412956665974,45.2,1.6621089322226388,45.53
11,0.5,1.6733756405966622,45.486,1.6901176073113267,45.57
12,0.5,1.6848866258348738,45.702,1.7167937560957305,45.04
13,0.5,1.6960647422440198,45.958,1.7371413148179347,45.17
14,0.5,1.7047885023817724,46.074,1.7451151828376614,45.23
15,0.5,1.7183776388362961,46.218,1.7396810176421185,45.1
16,0.5,1.727137633732387,46.098,1.749200429235186,45.1
17,0.5,1.7293455454767968,46.052,1.7512970919511757,44.95
18,0.5,1.7301578448743236,46.222,1.7559148584093367,44.93
19,0.5,1.7352267698365815,46.406,1.7635047338446792,45.0
20,0.5,1.7393022897292156,46.586,1.77997760140166,45.17
21,0.5,1.7447524070739746,46.592,1.7826127811354033,45.38
22,0.5,1.745900820712654,46.636,1.7888649337145748,45.54
23,0.5,1.7496455907821655,46.722,1.7942761572039858,45.15
24,0.5,1.7512186035817983,46.636,1.8001340433042876,45.08
25,0.5,1.7543104230141153,46.696,1.8116254368606879,44.75
26,0.5,1.7571217551523326,46.66,1.817055836015818,45.02
27,0.5,1.7608200895543,46.54,1.8212063653128487,45.08
28,0.5,1.7644786956358929,46.774,1.8238375186920166,45.1
29,0.5,1.7699838949709523,46.718,1.8288342709444008,45.21
30,0.5,1.7751905650508648,46.614,1.8297961098807198,45.32
31,0.5,1.7771491663796561,46.684,1.8322859564606024,44.98
32,0.5,1.7800339290073939,46.654,1.833643059341275,44.94
33,0.5,1.780696263118666,46.634,1.8338905621548087,44.95
34,0.5,1.7835251263209753,46.708,1.833243228951279,44.72
35,0.5,1.7851958031557045,46.68,1.834677396988382,44.81
36,0.5,1.7876452207565308,46.724,1.838082106745973,44.73
37,0.5,1.7911191643500814,46.826,1.8409215357838844,44.93
38,0.5,1.7944868997651704,46.72,1.8447751488004411,45.12
39,0.5,1.7975449683714886,46.736,1.8492075472461933,45.09
40,0.5,1.8010652941100451,46.756,1.8521436671821438,45.04
41,0.5,1.802891689903882,46.714,1.8576850915441707,45.29
42,0.5,1.8046287103575103,46.78,1.859108540476585,45.27
43,0.5,1.8058380594058914,46.752,1.8599231364775677,45.37
44,0.5,1.8058167209430618,46.564,1.859564124321451,45.4
45,0.5,1.8044809443610055,46.628,1.8583806047634202,45.24
46,0.5,1.8043983396218748,46.646,1.8571794446633787,45.21
47,0.5,1.8057005697367143,46.618,1.8583487223605721,45.17
48,0.5,1.8058432754205198,46.632,1.8581703098452822,45.45
49,0.5,1.8061386687414986,46.674,1.8578713353799314,45.32
50,0.5,1.806944482180537,46.71,1.8576598459360552,45.39
51,0.5,1.8066264196318023,46.766,1.857207186368047,45.35
52,0.5,1.8071795531681605,46.76,1.8570714824053707,45.28
53,0.5,1.8065522884836003,46.714,1.8533382537413616,45.31
54,0.5,1.8068593886433815,46.74,1.854072777592406,45.32
55,0.5,1.8064044178748617,46.748,1.850181715829032,45.3
56,0.5,1.8053362296552073,46.762,1.8493305469045833,45.25
57,0.5,1.8042104901099691,46.774,1.8485076865371393,45.32
58,0.5,1.8013617919415843,46.798,1.847321826584485,45.14
59,0.5,1.8000662740395994,46.772,1.8463306743271497,45.17
60,0.1,1.7721145688271036,47.242,1.8347064816221899,45.4
61,0.1,1.767458480231616,47.318,1.8338515612543846,45.42
62,0.1,1.7664787939616613,47.292,1.8332505007179416,45.49
63,0.1,1.7653697753439144,47.346,1.8327277047293526,45.45
64,0.1,1.7644697208793796,47.36,1.831868208184534,45.46
65,0.1,1.7636279111005821,47.336,1.830855977778532,45.39
66,0.1,1.7629713744533306,47.368,1.8317726899166495,45.33
67,0.1,1.7622517104051552,47.34,1.8304515736443656,45.26
68,0.1,1.7616114932663587,47.426,1.8302182421392323,45.28
69,0.1,1.7609703029905046,47.386,1.8303127678073183,45.24
70,0.1,1.7604071291125551,47.4,1.829672365772481,45.27
71,0.1,1.759672802321765,47.388,1.8299074075659927,45.22
72,0.1,1.7592664008237877,47.382,1.8295984560129595,45.2
73,0.1,1.7584392172949654,47.46,1.8297149453844344,45.17
74,0.1,1.7581042902810233,47.426,1.8288839301284479,45.12
75,0.1,1.7576114766451778,47.458,1.828866829677504,45.16
76,0.1,1.7572283647498306,47.446,1.8294585335011384,45.16
77,0.1,1.7566731438344838,47.492,1.8288662676908531,45.2
78,0.1,1.7563701624772987,47.436,1.828901356580306,45.23
79,0.1,1.756072567433727,47.416,1.8276119499790424,45.27
80,0.1,1.7556008076181218,47.44,1.8275044037371266,45.15
