epoch,lr,train loss,train acc,test loss,test acc
0,0.5,2.264051296273056,17.72,2.069382815944905,26.46
1,0.5,1.973351111217421,29.694,1.872622436406661,33.87
2,0.5,1.8210700336767702,35.864,1.7624236369619564,38.05
3,0.5,1.7466877285315066,38.374,1.7300398884987345,39.29
4,0.5,1.7178570007791325,39.628,1.7513099422260208,39.44
5,0.5,1.689807721546718,40.848,1.6975921270798664,40.89
6,0.5,1.6755317084643306,41.644,1.6766521030542803,41.64
7,0.5,1.6695230737024425,42.254,1.673702454080387,42.43
8,0.5,1.6596322132616628,42.728,1.6677976238484284,43.37
9,0.5,1.6536349179793377,43.342,1.670800311224801,44.16
10,0.5,1.6555945629976234,43.79,1.6695952147853619,44.17
11,0.5,1.6586407982573217,44.148,1.680193387732214,44.11
12,0.5,1.663930065777837,44.274,1.671961285630051,44.75
13,0.5,1.6668354710754083,44.542,1.6549330998440177,45.1
14,0.5,1.6677483174265648,44.738,1.6516384372905808,45.08
15,0.5,1.6614738629788768,45.102,1.6518371908032163,45.43
16,0.5,1.6539932270439304,45.404,1.6529261384691512,45.75
17,0.5,1.6478823107116076,45.6,1.647164013920998,45.82
18,0.5,1.6398132382606974,46.004,1.6419434693394874,46.0
19,0.5,1.6322545056440392,46.302,1.6369204010282243,45.94
20,0.5,1.6264635348806575,46.502,1.634489312463877,46.12
21,0.5,1.6218853921306378,46.742,1.6339613418189847,46.43
22,0.5,1.6174591828365714,46.924,1.6354468817613563,46.3
23,0.5,1.6160873393623196,47.092,1.6411689373911644,46.49
24,0.5,1.6120328903198242,47.364,1.6468191949688658,46.44
25,0.5,1.6083998193546218,47.588,1.65106399935119,46.2
26,0.5,1.6034642530947316,47.778,1.6587203230176653,46.04
27,0.5,1.6016112687636395,48.134,1.6580372172958997,46.03
28,0.5,1.599482453599268,48.314,1.662186758858817,46.11
29,0.5,1.5968480207482163,48.424,1.6673644610813685,46.52
30,0.5,1.5948265353027655,48.586,1.6618056637900216,46.59
31,0.5,1.5914996473156675,48.838,1.6601707959661678,46.82
32,0.5,1.5908366587697242,48.956,1.6609973542544307,47.25
33,0.5,1.589181503471063,49.086,1.6576535385482165,47.26
34,0.5,1.5869176168831027,49.094,1.655568679984735,47.16
35,0.5,1.583525409503859,49.304,1.6501191513878959,47.36
36,0.5,1.5800565943426015,49.344,1.650514315585701,47.67
37,0.5,1.5787875019774145,49.332,1.6488529322098713,47.92
38,0.5,1.5762327057974679,49.448,1.64460496513211,47.95
39,0.5,1.5740972295099376,49.618,1.6360268568506047,48.36
40,0.5,1.5711781029798546,49.724,1.6390570888713913,48.27
41,0.5,1.570105394538568,49.802,1.6366965138182348,48.22
42,0.5,1.5684768253443193,49.89,1.6375721401097822,48.04
43,0.5,1.5667508621605075,49.94,1.6369805749581785,47.88
44,0.5,1.5660437442818467,50.026,1.6362047706331526,47.97
45,0.5,1.5652795835417144,50.174,1.6365013998381945,48.14
46,0.5,1.56385887642296,50.1,1.6283168330484508,48.2
47,0.5,1.562030969833841,50.238,1.6287306644478623,48.34
48,0.5,1.561452476345763,50.384,1.6335050329870107,48.01
49,0.5,1.561275737626212,50.424,1.6378973917085298,47.94
50,0.5,1.5608266470383625,50.454,1.6344284403080842,48.02
51,0.5,1.5608350963008648,50.436,1.6346413870247043,48.05
52,0.5,1.559856925691877,50.55,1.6273462310129283,48.32
53,0.5,1.5573918284202108,50.588,1.623397863641077,48.6
54,0.5,1.5570723548227428,50.636,1.617231816661601,48.73
55,0.5,1.5541618794811016,50.792,1.615479513090484,48.59
56,0.5,1.5523282824730387,50.81,1.6088639132830562,48.54
57,0.5,1.5503292667622468,50.794,1.6138698811433754,48.6
58,0.5,1.5511428531335325,50.754,1.609399669024409,48.67
59,0.5,1.5511448310346019,50.708,1.6016894724904274,48.86
60,0.5,1.5487298551870852,50.82,1.6003592233268582,48.95
61,0.5,1.5477220233605833,50.826,1.5958358000735848,49.32
62,0.5,1.545935949500726,50.916,1.5967648637538054,49.12
63,0.5,1.5461331605911255,50.898,1.5924526209733925,49.25
64,0.5,1.5448391242903106,50.9,1.5932708443427572,49.32
65,0.5,1.5462912637360242,50.942,1.5900325629175927,49.25
66,0.5,1.5434450859926185,50.968,1.5902829462168169,49.08
67,0.5,1.5415759597505843,51.046,1.587184730841189,49.24
68,0.5,1.5391565172039732,51.208,1.587238954038036,49.11
69,0.5,1.539168863880391,51.2,1.586885143299492,49.09
70,0.5,1.5376167710946531,51.31,1.5849444647224582,49.35
71,0.5,1.5357594271095432,51.424,1.583959589199144,49.27
72,0.5,1.5337063366053056,51.506,1.5838210436762596,49.47
73,0.5,1.531611374446324,51.56,1.5829008331104202,49.53
74,0.5,1.5299640285725495,51.604,1.5844218511970676,49.38
75,0.5,1.5291783152794352,51.602,1.5814420933626137,49.32
76,0.5,1.528320504694569,51.592,1.5826251068893744,49.33
77,0.5,1.5275034369254599,51.63,1.5820577825818742,49.29
78,0.5,1.5260889651824017,51.664,1.580863473366718,49.42
79,0.5,1.5256957545572398,51.662,1.5824581506300945,49.51
80,0.5,1.5232551000556167,51.736,1.5816045148032052,49.62
81,0.5,1.523049378881649,51.716,1.5816000505369536,49.61
82,0.5,1.5208387082936812,51.784,1.5835018717512792,49.63
83,0.5,1.5198543996227032,51.806,1.5827369811583538,49.82
84,0.5,1.519483099178392,51.902,1.5810973765898724,49.94
85,0.5,1.518180667137613,51.97,1.5807388047782742,49.98
86,0.5,1.5175625840011908,52.032,1.5797366049824928,50.14
87,0.5,1.5163533444307289,51.964,1.5797719493204234,50.04
88,0.5,1.5168986101539768,51.974,1.5777429974808985,50.25
