epoch,lr,train loss,train acc,test loss,test acc
0,0.5,2.290809621616286,15.176,2.1961266556564643,21.57
1,0.5,2.125467894028644,24.196,2.093800904799481,25.6
2,0.5,2.0628837298373788,27.31,2.036092140236679,28.45
3,0.5,2.047613010114553,28.778,2.0284170398906785,29.36
4,0.5,2.052814948315523,29.002,2.029444619100921,29.57
5,0.5,2.060447938588201,29.14,2.040569721436014,29.85
6,0.5,2.0594470160348073,29.362,2.040839302296541,30.2
7,0.5,2.0469794881587124,29.638,2.0388370703677743,29.84
8,0.5,2.0374657986115436,30.026,2.029963014077167,29.72
9,0.5,2.027839191105901,30.392,2.0176369219410177,30.23
10,0.5,2.019144367198555,30.84,2.005740615786338,30.52
11,0.5,2.0110955189685433,31.442,1.9956225813651571,30.97
12,0.5,2.0026578951855094,31.752,1.9820596417602228,31.54
13,0.5,1.9945755394137636,32.074,1.9671407232479172,32.54
14,0.5,1.9896581464884233,32.254,1.9547867993919217,32.89
15,0.5,1.9846473713310397,32.464,1.9438979674358756,33.41
16,0.5,1.980970100480683,32.818,1.9364349963713665,33.68
17,0.5,1.9773180168502185,32.946,1.9295925680471926,33.78
18,0.5,1.973188268895052,33.05,1.921954556387298,34.18
19,0.5,1.9693937009694624,33.034,1.9182605062212263,34.1
20,0.5,1.9664982192370357,32.956,1.9137013347781435,33.95
21,0.5,1.96335269966904,32.988,1.9119129643148305,33.9
22,0.5,1.959979813926074,33.16,1.9114095434850575,34.19
23,0.5,1.9578558522827771,33.344,1.9102523424187485,34.17
24,0.5,1.9557452031544276,33.512,1.9094970834498504,34.15
25,0.5,1.9515888958561176,33.872,1.908707672235917,34.5
26,0.5,1.9476347796770992,34.032,1.9080695424761092,34.37
27,0.5,1.9446621379073785,34.27,1.9105272074134982,34.49
28,0.5,1.9413953046409451,34.468,1.9097890659254424,34.92
29,0.5,1.9373464997933836,34.624,1.9083514967743231,34.92
30,0.5,1.9335778173135252,34.866,1.9069099742539075,35.23
31,0.5,1.9301611768956086,35.106,1.9058004033808806,35.25
32,0.5,1.9279679230281286,35.298,1.903663082998626,35.28
33,0.5,1.9242383509266132,35.504,1.9015539519640865,35.36
34,0.5,1.921571626955149,35.59,1.901034493835605,35.72
35,0.5,1.9188324553625924,35.732,1.8983712877546037,35.71
36,0.5,1.9147625212766686,35.866,1.8967944529591774,36.03
37,0.5,1.9117900352088772,35.978,1.8970994779041834,35.76
38,0.5,1.908955024213207,36.132,1.8942334992544991,35.93
39,0.5,1.905294501051611,36.342,1.889862989892765,36.08
40,0.5,1.902526534333521,36.302,1.886700919696263,35.98
41,0.5,1.8991245104342092,36.372,1.883958947901823,36.06
42,0.5,1.8959868392165826,36.398,1.8812466689518519,36.04
43,0.5,1.89353972551774,36.504,1.8794711244349578,36.21
44,0.5,1.891295922045805,36.61,1.8761948930973908,36.38
45,0.5,1.8883937013392547,36.668,1.875301616532462,36.48
46,0.5,1.8867952142442976,36.738,1.8742492247600944,36.45
47,0.5,1.885073158205772,36.748,1.8739010022611033,36.63
48,0.5,1.8835635501511243,36.884,1.8735283004994294,36.57
49,0.5,1.882229960694605,36.984,1.8719344504025517,36.49
50,0.5,1.8811466669549748,37.036,1.8720947382401447,36.67
51,0.5,1.8800202486466389,37.02,1.8701804608714825,36.96
52,0.5,1.879200782094683,37.016,1.8695675061673533,36.9
53,0.5,1.8785922794925922,37.03,1.8675845155910569,36.95
54,0.5,1.8784274690005245,37.046,1.8663789155531902,37.18
55,0.5,1.8779907250890926,37.112,1.8651882312735732,37.25
56,0.5,1.8775672085431157,37.142,1.86274617788743,37.35
57,0.5,1.87688993677801,37.168,1.8624449579083189,37.27
58,0.5,1.8768153725838175,37.198,1.861326512025327,37.5
59,0.5,1.8762393508638655,37.28,1.860263126237052,37.52
60,0.5,1.87606980362717,37.232,1.8594323421011165,37.52
61,0.5,1.8752453108223117,37.312,1.8579070835697407,37.59
62,0.5,1.8744778584460824,37.338,1.856826293225191,37.57
63,0.5,1.8732060048044945,37.318,1.8555447082130276,37.47
64,0.5,1.8723751914744475,37.378,1.8552155616332073,37.46
65,0.5,1.8717211484909058,37.328,1.854096108553361,37.42
66,0.5,1.8698411450094106,37.286,1.8532468640074438,37.32
67,0.5,1.869157343494649,37.288,1.852639448886015,37.4
68,0.5,1.8687372572567997,37.282,1.8515706865154966,37.42
69,0.5,1.8682864831418406,37.232,1.8513715364495102,37.4
70,0.5,1.868128482176333,37.24,1.850437332172783,37.38
71,0.5,1.8671180739694713,37.278,1.8482674262961563,37.47
72,0.5,1.865452274984243,37.376,1.8470476354871477,37.38
73,0.5,1.8639269677960142,37.352,1.8463735191189512,37.41
74,0.5,1.863170786779754,37.388,1.8445800688801979,37.37
75,0.5,1.8615597608138104,37.372,1.8422314269202096,37.35
76,0.5,1.8606272011387104,37.424,1.84029187474932,37.5
77,0.5,1.8597523411925958,37.468,1.838903266556409,37.5
78,0.5,1.8596244709832328,37.478,1.8371790282580318,37.56
79,0.5,1.8583827797247439,37.562,1.8366280940114235,37.77
80,0.5,1.8581912931130857,37.61,1.8346040978723643,37.8
81,0.5,1.857721284944184,37.59,1.8340884106499808,37.74
82,0.5,1.8571580161853714,37.584,1.831767700156387,37.72
83,0.5,1.8565520072469905,37.596,1.8312237116755272,37.72
